"No.","Time","Source","Destination","Protocol","Length","Info"
"8422","92.447365","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#1] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8015903"
"8423","92.447458","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#2] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8049311"
"8424","92.447771","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8425","92.447771","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8426","92.447771","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8427","92.447771","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8428","92.447771","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8429","92.447884","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#3] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8056271"
"8430","92.448019","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8431","92.448019","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8432","92.448019","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8433","92.448019","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8434","92.448068","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#4] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8061839"
"8435","92.448109","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8436","92.448109","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8437","92.448109","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8438","92.448109","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8439","92.448109","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8440","92.448160","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#5] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8068799"
"8441","92.448246","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8442","92.448246","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8443","92.448246","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8444","92.448246","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8445","92.448246","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8446","92.448246","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8447","92.448246","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8448","92.448246","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8449","92.448338","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#6] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8079935"
"8450","92.448650","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8451","92.448650","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8452","92.448650","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8453","92.448650","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8454","92.448650","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8455","92.448650","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8456","92.448650","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8457","92.448720","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#7] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8089679"
"8458","92.449490","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8459","92.449490","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8460","92.449490","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8461","92.449490","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8462","92.449522","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#8] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8095247"
"8463","92.449741","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8464","92.449741","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8465","92.449741","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8466","92.449772","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#9] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8099423"
"8467","92.449979","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8468","92.449979","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [PSH, ACK] Seq=8100815 Ack=1471 Win=68864 Len=1392"
"8469","92.450018","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#10] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8102207"
"8470","92.450648","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8471","92.450648","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8472","92.450691","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#11] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8104991"
"8473","92.451038","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8474","92.451038","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8475","92.451038","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8476","92.451073","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#12] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8109167"
"8477","92.451281","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8478","92.451281","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8479","92.451281","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8480","92.451313","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#13] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8113343"
"8481","92.452847","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8482","92.452847","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8483","92.452847","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8484","92.452847","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8485","92.452847","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8486","92.452847","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8487","92.452847","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8488","92.452847","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8489","92.452847","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8490","92.452956","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#14] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8125871"
"8491","92.453194","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8492","92.453194","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8493","92.453194","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8494","92.453241","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#15] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8130047"
"8495","92.454219","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8496","92.454219","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8497","92.454219","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8498","92.454219","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8499","92.454251","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#16] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8135615"
"8500","92.454740","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8501","92.454740","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8502","92.454740","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8503","92.454740","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8504","92.454740","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8505","92.454740","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8506","92.454793","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#17] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8143967"
"8507","92.455518","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8143967 Ack=1471 Win=68864 Len=1392"
"8508","92.455518","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8509","92.455518","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8510","92.455518","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8511","92.455564","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#18] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8149535"
"8512","92.456383","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8513","92.456383","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8514","92.456383","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8515","92.456383","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8516","92.456383","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8517","92.456383","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8518","92.456383","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8519","92.456432","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#19] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8159279"
"8520","92.456638","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8521","92.456638","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8522","92.456638","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8523","92.456638","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8524","92.456667","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#20] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8164847"
"8525","92.456898","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8526","92.456898","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8527","92.456898","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8528","92.456898","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8529","92.456933","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#21] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8170415"
"8530","92.457127","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8531","92.457151","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#22] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8171807"
"8532","92.458170","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8533","92.458170","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8534","92.458170","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8535","92.458170","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8536","92.458211","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#23] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8177375"
"8537","92.458434","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8538","92.458434","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8539","92.458434","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8540","92.458434","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8541","92.458434","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8542","92.458469","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#24] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8184335"
"8543","92.458906","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8544","92.458906","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8545","92.458934","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#25] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8187119"
"8546","92.459534","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8547","92.459534","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8548","92.459534","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8549","92.459534","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8550","92.459581","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#26] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8192687"
"8551","92.459771","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8552","92.459771","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8553","92.459795","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#27] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8195471"
"8554","92.460093","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8555","92.460093","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8556","92.460133","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#28] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8198255"
"8557","92.460692","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8558","92.460692","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8559","92.460692","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8560","92.460739","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#29] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8202431"
"8561","92.460943","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8562","92.460943","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8563","92.460943","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8564","92.460943","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8565","92.460985","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#30] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8207999"
"8566","92.461187","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8567","92.461187","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8568","92.461213","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#31] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8210783"
"8569","92.461937","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8570","92.461937","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8571","92.461937","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8572","92.461937","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8573","92.461967","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#32] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8216351"
"8574","92.463632","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8575","92.463632","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8576","92.463693","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#33] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8219135"
"8577","92.463881","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8578","92.463881","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8579","92.463881","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8580","92.463881","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8223311 Ack=1471 Win=68864 Len=1392"
"8581","92.463934","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#34] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8224703"
"8582","92.464838","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8583","92.464838","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8584","92.464838","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8585","92.464838","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8586","92.464838","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8587","92.464838","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8588","92.464838","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8589","92.464878","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#35] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8234447"
"8590","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8591","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8592","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8593","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8594","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8595","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8596","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8597","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8598","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8599","92.465566","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8600","92.465638","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#36] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8248367"
"8601","92.466758","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8602","92.466758","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8603","92.466758","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8604","92.466758","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8605","92.466758","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8606","92.466758","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8607","92.466758","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8608","92.466758","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8609","92.466758","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8610","92.466904","10.0.0.7","157.240.195.56","TCP","66","[TCP Dup ACK 8350#37] 56331  >  443 [ACK] Seq=1506 Ack=7926815 Win=1049344 Len=0 SLE=7936559 SRE=8260895"
"8611","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8612","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8613","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8614","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8615","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8616","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8617","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8618","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8619","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8620","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8273423 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8621","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8274815 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8622","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [PSH, ACK] Seq=8276207 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8623","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8277599 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8624","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8278991 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8625","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8280383 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8626","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8281775 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8627","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8283167 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8628","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8284559 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8629","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [PSH, ACK] Seq=8285951 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8630","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8287343 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8631","92.476793","157.240.195.56","10.0.0.7","TCP","1446","443  >  56331 [ACK] Seq=8288735 Ack=1471 Win=68864 Len=1392 [TCP segment of a reassembled PDU]"
"8632","92.476793","157.240.195.56","10.0.0.7","SSLv2","1446","Encrypted Data, Continuation Data"
"8633","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8634","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8635","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8636","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8637","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8638","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8639","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8640","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8641","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8642","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8643","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8644","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8645","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8646","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8647","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8648","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8649","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8650","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8651","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8652","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8653","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8654","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8655","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8656","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8657","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8658","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8659","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8660","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8661","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8662","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8663","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8664","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8665","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"8666","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8667","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8668","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8669","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8670","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8671","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8672","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
"8673","92.476793","157.240.195.56","10.0.0.7","TLSv1.3","1446","Continuation Data"
